group_key,group_key_type,file_id,n_candidates,n_with_datetime,is_selected,analysis_updated_datetime,workflow_type,workflow_version,workflow_mixed_flag,tie_break_applied,reason_code,api_fetch_status,dataset
TCGA-TM-A84O-01A,sample_id,9d8ebf25-1484-43a3-b7ef-a8a35290112a,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-TM-A84S-01A,sample_id,57113c43-489a-4b3d-9a69-954bfec106a7,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-TQ-A7RF-01A,sample_id,3e3ead73-d0d7-457c-a195-f858fa17b103,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-VM-A8CB-01A,sample_id,97ba1a13-1527-406a-b9aa-9b34bd7d2ecc,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-VM-A8CD-01A,sample_id,c6276aa1-b514-4338-bd20-f3f9c0bece93,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-VM-A8CF-01A,sample_id,87107154-cb0e-49b6-b472-97b2da306c42,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-VV-A86M-01A,sample_id,7cbb5d63-810b-4fc7-a31f-17882f20d5f8,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-VW-A7QS-01A,sample_id,f5702a31-4fc8-45cd-802d-817de33dd4bd,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-VW-A8FI-01A,sample_id,640a5b45-8d37-48c4-8d78-90e848071d50,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
TCGA-WY-A858-01A,sample_id,00831dfd-0859-4e24-9672-36f0d47984c6,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade3
C1230738,case_id,040d38b2-9bcb-4f04-bb26-d6c523a8fbfe,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C1245129,case_id,652fe4b7-38ec-4e33-9535-76ce0ffcf9f2,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C204057,case_id,5f5544b5-a403-4a28-95e1-7561f5f3b5f3,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C207624,case_id,051afedc-0107-4c5b-b82b-f033a16a1842,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C208854,case_id,8fac4a60-695a-4fe9-bb25-616303e27702,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C224106,case_id,9a661746-b532-4c45-936b-7ad557a1d6bf,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C229764,case_id,49d15de2-6f4f-4950-9d55-220a1f6567a3,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C231855,case_id,a7399c6d-865d-475c-acc4-3785fbe9f138,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C234192,case_id,d4fd78ec-58e7-46c4-9456-8833f443efab,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C2415597,case_id,9bb38e6d-2483-4f9b-80c9-9a4ee94c1234,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C243048,case_id,301e51a1-a6d0-4192-a110-2400b1f33a9d,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C259161,case_id,9fcfebe1-9390-4706-9d98-fcae52291a70,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C287328,case_id,72faa7ee-faef-403b-b930-6783bad8092d,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C289419,case_id,55b1a88f-3a2d-4843-a4c9-fcbc24b4d85d,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C298152,case_id,3c78f8e8-5035-4a1b-8aa9-1f4c76652304,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-00104,case_id,73d57ab1-1757-4af3-b229-90050dcdb9e0,1,1,TRUE,2022-01-06T08:27:46.361023-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-00365,case_id,0997ec63-6fe0-40fb-b0ff-3ddcb14ec7d2,1,1,TRUE,2022-01-06T08:25:48.994496-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-00674,case_id,5fbd8f83-c1ce-4ff5-9c98-c74eb6412484,1,1,TRUE,2022-01-06T08:22:31.462653-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-00677,case_id,699eceef-c640-4740-afb9-5e4952979493,1,1,TRUE,2022-01-06T08:19:07.500407-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-01040, C3L-01040",case_id,4d16e104-ebd1-4f82-9297-57857c876870,2,2,TRUE,2022-01-06T08:34:54.132479-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01040, C3L-01040",case_id,4d16e104-ebd1-4f82-9297-57857c876870,2,2,FALSE,2022-01-06T08:34:54.132479-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-01043,case_id,9dc20a35-75a6-4eea-9b53-ac47d2e1101f,1,1,TRUE,2022-01-06T08:21:47.476575-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-01045,case_id,251394da-d748-4282-8c85-820509ac7e44,1,1,TRUE,2022-01-06T08:36:51.641262-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-01046, C3L-01046",case_id,3737554a-35a2-4ed2-9a7a-306b4046211a,2,2,TRUE,2022-01-06T08:35:52.241003-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01046, C3L-01046",case_id,3737554a-35a2-4ed2-9a7a-306b4046211a,2,2,FALSE,2022-01-06T08:35:52.241003-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-01048,case_id,164a359d-58b1-487f-8bac-07e63990b262,1,1,TRUE,2022-01-06T08:12:12.514990-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-01049, C3L-01049",case_id,0e1e7f6f-f00c-4276-9b80-e87f5a9bb485,2,2,TRUE,2022-01-06T08:28:45.684970-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01049, C3L-01049",case_id,0e1e7f6f-f00c-4276-9b80-e87f5a9bb485,2,2,FALSE,2022-01-06T08:28:45.684970-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-01061, C3L-01061",case_id,bad29386-4c25-44b9-93a6-304ae23a4e6b,2,2,TRUE,2022-01-06T08:18:53.928668-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01061, C3L-01061",case_id,bad29386-4c25-44b9-93a6-304ae23a4e6b,2,2,FALSE,2022-01-06T08:18:53.928668-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-01142, C3L-01142",case_id,8aa8674a-7698-47fa-93b9-34132ca360ed,2,2,TRUE,2022-01-06T08:19:37.998134-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01142, C3L-01142",case_id,8aa8674a-7698-47fa-93b9-34132ca360ed,2,2,FALSE,2022-01-06T08:19:37.998134-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-01146, C3L-01146",case_id,0a14b390-558e-418a-83f8-148f459f2855,2,2,TRUE,2022-01-06T08:38:11.495016-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01146, C3L-01146",case_id,0a14b390-558e-418a-83f8-148f459f2855,2,2,FALSE,2022-01-06T08:38:11.495016-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-01149,case_id,32482364-5c47-4815-a467-099c22e7854c,1,1,TRUE,2022-01-06T08:10:46.630667-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-01154, C3L-01154",case_id,9d3ce188-45e1-472e-a2d8-68aa6dfcbcc4,2,2,TRUE,2022-01-06T08:27:38.083223-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01154, C3L-01154",case_id,9d3ce188-45e1-472e-a2d8-68aa6dfcbcc4,2,2,FALSE,2022-01-06T08:27:38.083223-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-01155, C3L-01155",case_id,cb6cf6d6-5b05-43b8-9df6-3a563cd86cb6,2,2,TRUE,2022-01-06T08:15:46.211443-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01155, C3L-01155",case_id,cb6cf6d6-5b05-43b8-9df6-3a563cd86cb6,2,2,FALSE,2022-01-06T08:15:46.211443-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-01156, C3L-01156",case_id,ba7ea027-76a6-4c29-a22d-36c4f9e20bf2,2,2,TRUE,2022-01-06T08:21:25.811130-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-01156, C3L-01156",case_id,ba7ea027-76a6-4c29-a22d-36c4f9e20bf2,2,2,FALSE,2022-01-06T08:21:25.811130-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-01157,case_id,9802a038-b7ff-405e-a214-5b4a3b9bc3c8,1,1,TRUE,2022-01-06T08:23:28.310266-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-01232,case_id,d5ee1531-ded1-46cc-9a21-dbfd8dfebd5a,1,1,TRUE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-01327,case_id,f7e4f15f-7103-4b18-a76a-32fe44885348,1,1,TRUE,2022-01-06T08:32:15.438604-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-01834,case_id,531bf883-b093-481e-bef8-4e712ec5100c,1,1,TRUE,2022-01-06T08:13:55.221203-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-01887,case_id,849a5e37-7da5-4d58-9790-9868792456b0,1,1,TRUE,2022-01-06T08:26:57.682622-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02041,case_id,2761c4d4-00a9-4eb5-9166-af4e56677d07,1,1,TRUE,2022-01-06T08:16:27.703334-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02465,case_id,33fd00d2-a1c9-4a96-85cb-ad60f8103e56,1,1,TRUE,2022-01-06T08:15:21.389667-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02504,case_id,12b28d4e-4e1f-457d-bb8a-7bbd275352d7,1,1,TRUE,2022-01-06T08:35:38.491576-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02542,case_id,2c259bc9-5e6a-46c0-b82b-d6f6eb257455,1,1,TRUE,2022-01-06T08:28:11.560826-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02642,case_id,7b9d4448-dca3-4c74-9606-930b74cc48a2,1,1,TRUE,2022-01-06T08:18:12.011456-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-02644, C3L-02644, C3L-02644",case_id,86a91afd-86d3-4cc9-bf51-e42d1e62b665,3,3,TRUE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02644, C3L-02644, C3L-02644",case_id,86a91afd-86d3-4cc9-bf51-e42d1e62b665,3,3,FALSE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02644, C3L-02644, C3L-02644",case_id,86a91afd-86d3-4cc9-bf51-e42d1e62b665,3,3,FALSE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02662, C3L-02662, C3L-02662",case_id,82a4d3a7-d985-45a3-9f65-8fd094adb9ae,3,3,TRUE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02662, C3L-02662, C3L-02662",case_id,82a4d3a7-d985-45a3-9f65-8fd094adb9ae,3,3,FALSE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02662, C3L-02662, C3L-02662",case_id,82a4d3a7-d985-45a3-9f65-8fd094adb9ae,3,3,FALSE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02704, C3L-02704, C3L-02704",case_id,04a95ed6-a66b-4a95-9b12-da3b48ab7ff6,3,3,TRUE,2022-01-06T08:12:24.522972-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02704, C3L-02704, C3L-02704",case_id,04a95ed6-a66b-4a95-9b12-da3b48ab7ff6,3,3,FALSE,2022-01-06T08:12:24.522972-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02704, C3L-02704, C3L-02704",case_id,04a95ed6-a66b-4a95-9b12-da3b48ab7ff6,3,3,FALSE,2022-01-06T08:12:24.522972-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02705, C3L-02705, C3L-02705",case_id,c46154dd-81dd-4203-960c-da74e393eccd,3,3,TRUE,2022-01-06T08:31:29.192166-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02705, C3L-02705, C3L-02705",case_id,c46154dd-81dd-4203-960c-da74e393eccd,3,3,FALSE,2022-01-06T08:31:29.192166-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02705, C3L-02705, C3L-02705",case_id,c46154dd-81dd-4203-960c-da74e393eccd,3,3,FALSE,2022-01-06T08:31:29.192166-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02707, C3L-02707, C3L-02707",case_id,89ef95d9-e35a-43c0-8103-f592707c8c91,3,3,TRUE,2022-01-06T08:34:52.776416-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02707, C3L-02707, C3L-02707",case_id,89ef95d9-e35a-43c0-8103-f592707c8c91,3,3,FALSE,2022-01-06T08:34:52.776416-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02707, C3L-02707, C3L-02707",case_id,89ef95d9-e35a-43c0-8103-f592707c8c91,3,3,FALSE,2022-01-06T08:34:52.776416-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02708, C3L-02708",case_id,24dfde61-7dcb-444e-a946-5412cc55b400,2,2,TRUE,2022-01-06T08:15:19.985664-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02708, C3L-02708",case_id,24dfde61-7dcb-444e-a946-5412cc55b400,2,2,FALSE,2022-01-06T08:15:19.985664-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-02900,case_id,5aa6ee1b-13e9-4c10-8e59-7909861b1e88,1,1,TRUE,2022-01-06T08:21:37.364893-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02955,case_id,45f1815b-f70e-4817-a16a-b03672c47b30,1,1,TRUE,2022-01-06T08:25:23.389186-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-02970,case_id,3ae2f730-7444-4b65-8c75-1f8f18e6047a,1,1,TRUE,2022-01-06T08:38:33.781102-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-02984, C3L-02984, C3L-02984, C3L-02984",case_id,0957bb2e-11dc-475e-84be-bdc33effb77b,4,4,TRUE,2022-01-06T08:34:41.700319-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-02984, C3L-02984, C3L-02984, C3L-02984",case_id,0957bb2e-11dc-475e-84be-bdc33effb77b,4,4,FALSE,2022-01-06T08:34:41.700319-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02984, C3L-02984, C3L-02984, C3L-02984",case_id,0957bb2e-11dc-475e-84be-bdc33effb77b,4,4,FALSE,2022-01-06T08:34:41.700319-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-02984, C3L-02984, C3L-02984, C3L-02984",case_id,0957bb2e-11dc-475e-84be-bdc33effb77b,4,4,FALSE,2022-01-06T08:34:41.700319-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-03260,case_id,703c7bff-5ff0-4579-beb3-ac652fd00d0d,1,1,TRUE,2022-01-06T08:27:35.385207-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-03266,case_id,6807181b-13e7-4f4b-a7d8-9d00f113f6bc,1,1,TRUE,2022-01-06T08:16:05.637834-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-03372,case_id,14023e3c-3dac-47cd-b4f9-a4c7c1f95dc2,1,1,TRUE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-03385,case_id,aee6cc7b-14ac-4db2-93d5-8d5cdff36c52,1,1,TRUE,2024-02-22T12:43:17.057630-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
C3L-03387,case_id,bfac79b0-d94d-4d27-bc68-900dcb5f1f9a,1,1,TRUE,2022-01-06T08:25:02.812963-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-03390, C3L-03390",case_id,b58f6f4a-67f7-429d-bace-67ffd9723af8,2,2,TRUE,2022-01-06T08:33:09.482313-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-03390, C3L-03390",case_id,b58f6f4a-67f7-429d-bace-67ffd9723af8,2,2,FALSE,2022-01-06T08:33:09.482313-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-03392, C3L-03392",case_id,9e73fe9a-03f6-45ed-93ab-39b0df88f631,2,2,TRUE,2022-01-06T08:13:40.667628-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-03392, C3L-03392",case_id,9e73fe9a-03f6-45ed-93ab-39b0df88f631,2,2,FALSE,2022-01-06T08:13:40.667628-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-03400, C3L-03400",case_id,41f58e2c-c9b5-41f2-90d4-dfbea3892ee0,2,2,TRUE,2022-01-06T08:26:41.265528-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-03400, C3L-03400",case_id,41f58e2c-c9b5-41f2-90d4-dfbea3892ee0,2,2,FALSE,2022-01-06T08:26:41.265528-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
C3L-03405,case_id,7e45142c-85bc-45c5-9a2c-2c8f7c436a04,1,1,TRUE,2022-01-06T08:17:57.134256-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,FALSE,single_candidate,ok,RNA_grade4
"C3L-03407, C3L-03407, C3L-03407, C3L-03407, C3L-03407",case_id,14afcc09-95fd-4bc6-9f04-fa12065168ee,5,5,TRUE,2022-01-06T08:27:03.285218-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,tie_break_by_file_id,ok,RNA_grade4
"C3L-03407, C3L-03407, C3L-03407, C3L-03407, C3L-03407",case_id,14afcc09-95fd-4bc6-9f04-fa12065168ee,5,5,FALSE,2022-01-06T08:27:03.285218-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-03407, C3L-03407, C3L-03407, C3L-03407, C3L-03407",case_id,14afcc09-95fd-4bc6-9f04-fa12065168ee,5,5,FALSE,2022-01-06T08:27:03.285218-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
"C3L-03407, C3L-03407, C3L-03407, C3L-03407, C3L-03407",case_id,14afcc09-95fd-4bc6-9f04-fa12065168ee,5,5,FALSE,2022-01-06T08:27:03.285218-06:00,STAR - Counts,122a0dd1445b2664b1b40b7df7b0e2240183d712,FALSE,TRUE,not_selected,ok,RNA_grade4
