file_id,gene,tpm,log2tpm,status,n_hits,selected_value_rule,note,match_column_used
d07fba61-ff49-4349-b090-5dd81af96ef6,CD274,1.9907,1.5804831995848945,ok,1,single_row,NA,gene_name
d07fba61-ff49-4349-b090-5dd81af96ef6,PDCD1LG2,2.6184,1.8553519010819617,ok,1,single_row,NA,gene_name
f549754c-a2b3-4970-aa03-39e5e31f49d8,PDCD1,0.3573,0.4407396306149471,ok,1,single_row,NA,gene_name
f549754c-a2b3-4970-aa03-39e5e31f49d8,CTLA4,0.1167,0.15924165973010634,ok,1,single_row,NA,gene_name
f549754c-a2b3-4970-aa03-39e5e31f49d8,TIGIT,0.3117,0.3914377976980001,ok,1,single_row,NA,gene_name
f549754c-a2b3-4970-aa03-39e5e31f49d8,HAVCR2,20.1407,4.401951242176029,ok,1,single_row,NA,gene_name
f549754c-a2b3-4970-aa03-39e5e31f49d8,CD274,2.4686,1.794353478188584,ok,1,single_row,NA,gene_name
f549754c-a2b3-4970-aa03-39e5e31f49d8,PDCD1LG2,1.2119,1.1452861628035187,ok,1,single_row,NA,gene_name
8a7434b9-1690-4026-8084-ebc49a4f813b,PDCD1,0.2373,0.3071953435138847,ok,1,single_row,NA,gene_name
8a7434b9-1690-4026-8084-ebc49a4f813b,CTLA4,0.5115,0.59598097896562,ok,1,single_row,NA,gene_name
8a7434b9-1690-4026-8084-ebc49a4f813b,TIGIT,0.6208,0.6967060792516888,ok,1,single_row,NA,gene_name
8a7434b9-1690-4026-8084-ebc49a4f813b,HAVCR2,26.7992,4.796971460834721,ok,1,single_row,NA,gene_name
8a7434b9-1690-4026-8084-ebc49a4f813b,CD274,1.7684,1.4690524098546893,ok,1,single_row,NA,gene_name
8a7434b9-1690-4026-8084-ebc49a4f813b,PDCD1LG2,2.4551,1.7887274667398123,ok,1,single_row,NA,gene_name
23505fd3-8a7f-40ea-82e7-b5b6f7557857,PDCD1,0.1902,0.25120402291466304,ok,1,single_row,NA,gene_name
23505fd3-8a7f-40ea-82e7-b5b6f7557857,CTLA4,0.1491,0.2005043534465213,ok,1,single_row,NA,gene_name
23505fd3-8a7f-40ea-82e7-b5b6f7557857,TIGIT,0.9558,0.9677588479176178,ok,1,single_row,NA,gene_name
23505fd3-8a7f-40ea-82e7-b5b6f7557857,HAVCR2,17.7284,4.227155747769753,ok,1,single_row,NA,gene_name
23505fd3-8a7f-40ea-82e7-b5b6f7557857,CD274,1.4755,1.3077199493000737,ok,1,single_row,NA,gene_name
23505fd3-8a7f-40ea-82e7-b5b6f7557857,PDCD1LG2,1.0494,1.0352015957185663,ok,1,single_row,NA,gene_name
803a721f-ae8a-4bb3-8b81-495544ea3c4e,PDCD1,0.272,0.34709867062226835,ok,1,single_row,NA,gene_name
803a721f-ae8a-4bb3-8b81-495544ea3c4e,CTLA4,0.7997,0.8477564373418108,ok,1,single_row,NA,gene_name
803a721f-ae8a-4bb3-8b81-495544ea3c4e,TIGIT,0.3184,0.398788147633769,ok,1,single_row,NA,gene_name
803a721f-ae8a-4bb3-8b81-495544ea3c4e,HAVCR2,38.2537,5.294756741759612,ok,1,single_row,NA,gene_name
803a721f-ae8a-4bb3-8b81-495544ea3c4e,CD274,1.2497,1.1697326292784311,ok,1,single_row,NA,gene_name
803a721f-ae8a-4bb3-8b81-495544ea3c4e,PDCD1LG2,2.4393,1.7821149633888131,ok,1,single_row,NA,gene_name
19a294f1-350f-4cbc-b451-5083a25a2beb,PDCD1,0.0404,0.057138304393541776,ok,1,single_row,NA,gene_name
19a294f1-350f-4cbc-b451-5083a25a2beb,CTLA4,0.1585,0.21225804420273486,ok,1,single_row,NA,gene_name
19a294f1-350f-4cbc-b451-5083a25a2beb,TIGIT,0.3202,0.40075650318325134,ok,1,single_row,NA,gene_name
19a294f1-350f-4cbc-b451-5083a25a2beb,HAVCR2,31.8378,5.03728557049858,ok,1,single_row,NA,gene_name
19a294f1-350f-4cbc-b451-5083a25a2beb,CD274,1.4036,1.2651968269844145,ok,1,single_row,NA,gene_name
19a294f1-350f-4cbc-b451-5083a25a2beb,PDCD1LG2,2.8939,1.9612158344032051,ok,1,single_row,NA,gene_name
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,PDCD1,0.0956,0.13172117115592868,ok,1,single_row,NA,gene_name
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,CTLA4,0.164,0.21909105824619673,ok,1,single_row,NA,gene_name
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,TIGIT,0.2058,0.26999063448831767,ok,1,single_row,NA,gene_name
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,HAVCR2,3.9965,2.32091785473342,ok,1,single_row,NA,gene_name
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,CD274,0.4638,0.5497184506718723,ok,1,single_row,NA,gene_name
d6d2876d-9624-4f5f-9a5a-366cbc5889d1,PDCD1LG2,0.3505,0.43349363984688,ok,1,single_row,NA,gene_name
d3944323-90ae-4db4-895c-b8e9dd7cfb40,PDCD1,0.7916,0.841248571306248,ok,1,single_row,NA,gene_name
d3944323-90ae-4db4-895c-b8e9dd7cfb40,CTLA4,0.2361,0.3057954614204903,ok,1,single_row,NA,gene_name
d3944323-90ae-4db4-895c-b8e9dd7cfb40,TIGIT,0.3199,0.4004286303646994,ok,1,single_row,NA,gene_name
d3944323-90ae-4db4-895c-b8e9dd7cfb40,HAVCR2,13.3463,3.842606799736746,ok,1,single_row,NA,gene_name
d3944323-90ae-4db4-895c-b8e9dd7cfb40,CD274,1.8973,1.5347090757384454,ok,1,single_row,NA,gene_name
d3944323-90ae-4db4-895c-b8e9dd7cfb40,PDCD1LG2,0.8902,0.9185388925112372,ok,1,single_row,NA,gene_name
03adfb2d-63a4-43fb-87ae-0d174116490e,PDCD1,0.2429,0.313710226150914,ok,1,single_row,NA,gene_name
03adfb2d-63a4-43fb-87ae-0d174116490e,CTLA4,0.238,0.3080113145521776,ok,1,single_row,NA,gene_name
03adfb2d-63a4-43fb-87ae-0d174116490e,TIGIT,0.0975,0.13422093976063337,ok,1,single_row,NA,gene_name
