pair_id,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity
X94,1.73583937896454,28.4023846792708,30.1382240582353,0.8199852124528897
X95,-22.8298443368506,51.6105017178029,28.7806573809523,0.8200992581564954
X96,-3.35059069992814,33.2166279017767,29.8660372018486,0.8200080807843334
X97,6.00861857587085,24.1733546972333,30.1819732731041,0.8199815366516604
X98,6.44807041561741,23.7424411220423,30.1905115376597,0.8199808192642516
X99,1.05422972042217,28.9980892977082,30.0523190181303,0.8199924300806424
X100,-17.4514056374053,46.5321991969231,29.0807935595178,0.8200740472878675
X101,-11.144200412761,40.6654676902105,29.5212672774495,0.820037045450494
X102,-11.0370209414939,40.6332120971914,29.5961911556975,0.820030751155701
X103,-10.2696213956621,39.8261243167203,29.5565029210582,0.820034085344749
X104,-10.7201577318223,40.2943593872666,29.5742016554443,0.820032598486227
X105,2.12961652403507,27.9892573286547,30.1188738526898,0.8199868382429217
X106,9.07301690139546,21.1836370774752,30.2566539788706,0.8199752619139518
X107,10.7502518468916,19.4498893226365,30.2001411695282,0.8199800101783062
X108,8.73870486423314,21.5400334820352,30.2787383462683,0.8199734063473594
X109,16.1131639375855,14.2214383502969,30.3346022878824,0.8199687125242838
X110,-9.88932845360405,39.5187072776013,29.6293788239972,0.8200279630546629
X111,-13.3525512792105,42.6634041232056,29.3108528439951,0.8200547216675065
X112,1.31220677064153,28.7781116550255,30.0903184256671,0.8199892374368044
X113,-1.43057674693533,31.3204304300444,29.889853683109,0.8200060798465555
X114,16.368892503353,13.9046815311187,30.2735740344717,0.8199738402625047
X115,-1.88037857040352,31.6530678383383,29.7726892679348,0.8200159232991131
X116,-10.0179015682395,39.564711968955,29.5468104007155,0.8200348996043816
X117,5.23808320810783,24.854814084808,30.0928972929158,0.8199890207639589
X118,-8.80702894373194,38.35390197337,29.546873029638,0.8200348943429893
X119,-4.19485871316654,34.0359675554777,29.8411088423112,0.8200101751256482
X120,-4.64242135889604,34.4997268190791,29.8573054601831,0.8200088143776707
X121,-9.32283783083121,38.8195952195859,29.4967573887547,0.820039104485013
X122,-17.218276429947,46.3778035515305,29.1595271215835,0.8200674335547293
X123,-12.3600954608683,41.8198471141436,29.4597516532753,0.8200422132544888
X124,-12.7171258186502,42.085209209598,29.3680833909478,0.8200499139969774
X125,-6.87881071602517,36.7007263311849,29.8219156151597,0.8200117876257421
X126,3.62457743887837,26.544933314962,30.1695107538404,0.8199825837537503
X127,-18.0775053861751,47.1667068927285,29.0892015065534,0.8200733410133746
X128,-6.93819259576418,36.7082494884667,29.7700568927025,0.8200161444527311
X129,16.2205880555618,13.9913110906742,30.211899146236,0.8199790222656609
X130,-15.5364427157173,44.7968219565555,29.2603792408381,0.8200589616707681
X131,6.49399197662069,23.724662912208,30.2186548888287,0.8199784546427872
X132,-9.12336624839212,38.7417801497625,29.6184139013704,0.8200288842216255
X133,-20.7998744255355,49.5373760594939,28.7375016339584,0.8201028830263373
X134,5.79630037445285,24.4361364941951,30.232436868648,0.8199772966673649
X135,-2.46335063251819,32.3965928837675,29.9332422512493,0.8200024345373391
X136,15.7995532953637,14.5376582970886,30.3372115924523,0.8199684932828744
X137,-24.5493831483159,52.9770998193488,28.4277166710329,0.8201289024688979
X138,10.3900469902686,19.832165403308,30.2222123935766,0.8199781557380805
X139,6.35529610705933,23.8345413519036,30.189837458963,0.8199808759005817
X140,-4.43053778434614,34.2908630022677,29.8603252179216,0.8200085606742389
X141,14.620965206893,15.6848480458557,30.3058132527488,0.8199711314553185
X142,-2.57445026025399,32.452332555401,29.877882295147,0.82000708562201
X143,-6.01802184857796,35.7773242873891,29.7593024388111,0.8200170479648935
X144,5.33603467432821,24.7642858448134,30.1003205191416,0.8199883970741425
X145,2.70261087284496,27.4136709992997,30.1162818721446,0.8199870560187176
X146,8.25674777231327,22.0188248803374,30.2755726526507,0.8199736723349196
X147,-2.98449944098082,32.9258607098284,29.9413612688476,0.8200017524108887
X148,9.97632135988089,20.3194637201078,30.2957850799887,0.8199719740455339
X149,2.22673120131739,27.7718732942243,29.9986044955417,0.8199969430374733
X150,-9.55021489053966,39.1447723869576,29.594557496418,0.8200308883991617
X151,8.0902025894268,22.1491584632825,30.2393610527093,0.819976714889382
X152,-3.95514947212637,33.8303210382646,29.8751715661382,0.8200073133633964
X153,-17.4332659062985,46.5870249440798,29.1537590377813,0.8200679180858333
X154,-9.15923594881734,38.7649713634463,29.605735414629,0.8200299493430568
X155,-1.07075993797314,31.060884606514,29.9901246685409,0.8199976554861945
X156,-11.3088521863,40.8991236684643,29.5902714821643,0.8200312484663255
X157,-4.21387446686469,34.149672964984,29.9357984981193,0.8200022197721212
X158,-10.1762262189647,39.7466245102568,29.5703982912921,0.8200329180047046
X159,-5.07159357097734,34.8893161829239,29.8177226119465,0.820012139895915
X160,-1.35918171506203,31.3117779869801,29.9525962719181,0.8200008084902397
X161,-19.1276319499003,48.0723791355912,28.9447471856909,0.8200854751219636
X162,12.8597792350561,17.4208051268958,30.2805843619519,0.8199732512415514
X163,-8.80603056451204,38.4617461978929,29.6557156333808,0.8200257504814699
X164,-25.0158850907381,53.3430217919154,28.3271367011774,0.8201373500118345
X165,-5.06594697638247,34.7706202689799,29.7046732925974,0.8200216374827962
X166,16.3407749864841,13.817791108645,30.1585660951291,0.8199835033227848
X167,4.13149912203959,26.0238837128783,30.1553828349179,0.8199837707795642
X168,1.04441022920621,28.9806762290278,30.025086458234,0.8199947180970576
X169,0.0973271124595918,29.9535267492469,30.0508538617065,0.8199925531800147
X170,7.45917298398201,22.7784118633914,30.2375848473734,0.819976864128297
X171,5.11788273770635,25.0913494328891,30.2092321705954,0.8199792463468565
X172,-6.35914380276621,36.0958583210343,29.7367145182681,0.820018945633486
X173,6.76914658021336,23.42760578257,30.1967523627834,0.8199802949075404
X174,1.36736230264505,28.7123797634687,30.0797420661138,0.8199901260466198
X175,-24.0152668435649,52.7093600119868,28.6940931684219,0.8201065290900902
X176,-0.214918281613878,30.2641205713705,30.0492022897567,0.8199926919415835
X177,7.12316063858145,23.1421711332457,30.2653317718272,0.8199745327918664
X178,13.0056800080486,17.3055343344689,30.3112143425175,0.8199706776425569
X179,-19.3604310706674,48.3476087430431,28.9871776723757,0.8200819110152966
X180,-14.7587425383268,44.0426538082786,29.2839112699518,0.8200569848830762
X181,0.0663588063613702,29.9637425880411,30.0301013944025,0.8199942967547559
X182,-9.66871700299794,39.2698609531536,29.6011439501557,0.8200303350719241
X183,14.573960564523,15.7214726685194,30.2954332330424,0.819972003608494
X184,-9.61910548644547,39.314142444466,29.6950369580205,0.8200224470475477
X185,11.6156189731855,18.6129661365608,30.2285851097463,0.8199776202962524
X186,-6.48497611490861,36.2668856131307,29.7819094982221,0.8200151486793696
X187,-18.8093433913492,47.7190394488924,28.9096960575431,0.8200884193479479
X188,8.17747107509082,22.0629756302725,30.2404467053633,0.8199766236715089
X189,-8.33281497226824,38.0184408306503,29.6856258583821,0.8200232376883478
X190,9.77543729633856,20.5027094369471,30.2781467332857,0.8199734560558136
X191,-8.30341879495426,38.0633369072252,29.759918112271,0.8200169962404756
X192,-5.2949390107662,35.1318906854513,29.8369516746851,0.8200105243865481
X193,-0.596774567284534,30.6184185741102,30.0216440068256,0.8199950073228945
X194,3.90072355130462,26.2200521569231,30.1207757082277,0.819986678450712
X195,3.28237075773606,26.8444728271503,30.1268435848864,0.8199861686326879
X196,-7.7765988681145,37.4555736869737,29.6789748188592,0.8200237964513543
X197,1.60932372948064,28.4456755932332,30.0549993227138,0.8199922048869699
X198,14.5418876748847,15.6805422581714,30.2224299330561,0.8199781374602132
X199,-4.59771161492638,34.4605770029187,29.8628653879923,0.8200083472629996
X200,-3.7865451181276,33.6783498731436,29.891804755016,0.8200059159271241
X201,-8.06783747778053,37.7319730993799,29.6641356215993,0.8200250431099717
X202,-30.4453750153564,58.4777389044951,28.0323638891388,0.8201621064561002
X203,6.87213541663075,23.347699961019,30.2198353776497,0.8199783554570934
X204,2.36352003051777,27.7620455713673,30.125565601885,0.8199862760078265
X205,-12.8602926767809,42.2362459169651,29.3759532401842,0.8200492528832312
X206,9.12949243930134,21.1272392175964,30.2567316568977,0.8199752553873252
X207,-11.1972502771612,40.621443486085,29.4241932089238,0.8200452004174622
X208,-4.68107419697658,34.457177612794,29.7761034158174,0.8200156364662836
X209,-0.90224500263344,30.8954397503156,29.9931947476821,0.8199973975478293
X210,4.3612451150543,25.7902941918395,30.1515393068938,0.8199840937116525
X211,-6.05585307093702,35.7947208253442,29.7388677544072,0.8200187647350361
X212,4.60289781729243,25.5694534321514,30.1723512494439,0.8199823450952728
X213,4.56179002584267,25.6535569002014,30.215346926044,0.819978732580556
X214,9.82202078200085,20.4368481056688,30.2588688876696,0.8199750758138876
X215,10.726806110009,19.5715631097684,30.2983692197773,0.8199717569203159
X216,3.5169652986494,26.6215926892437,30.1385579878931,0.8199851843963075
X217,-8.08497613853923,37.5877039847128,29.5027278461736,0.8200386029179066
X218,-2.67249506580216,32.6157648419961,29.943269776194,0.8200015920657856
X219,0.621209462412485,29.3868281230842,30.0080375854967,0.8199961504970674
X220,5.63669751186485,24.4711171160341,30.1078146278989,0.8199877674278804
X221,-10.9418794057659,40.4474781518679,29.505598746102,0.820038361738679
X222,-4.46358330456782,34.3379583937112,29.8743750891434,0.8200073802792361
X223,-7.51776874324733,37.2406584930001,29.7228897497528,0.8200201070829655
X224,-2.20779610957716,31.9991023850573,29.7913062754801,0.8200143592258297
X225,-16.0213824908265,45.2209461396153,29.1995636487888,0.8200640703865013
X226,-12.3934771274962,41.8526249734387,29.4591478459425,0.8200422639787983
X227,-9.85221184274533,39.3340873059873,29.481875463242,0.8200403546853622
X228,0.925853781170139,29.1091257226837,30.0349795038538,0.8199938869078638
X229,5.59375777802635,24.6043459018121,30.1981036798384,0.8199801813692313
X230,-3.71116642388882,33.6072816085564,29.8961151846676,0.8200055537858623
X231,-11.9476063830603,41.3553900872743,29.407783704214,0.8200465789253772
X232,-2.09920783231404,31.966408211811,29.867200379497,0.8200079830603864
X233,0.714221104129481,29.3061263214329,30.0203474255624,0.8199951162582344
X234,-2.78961784332533,32.7537964766626,29.964178633337202,0.8199998353835775
X235,-0.468697486349541,30.4944539490345,30.025756462685,0.8199946618049975
X236,-4.05667227869696,33.8278743738184,29.7712020951215,0.8200160482409085
X237,-1.29654608948511,31.2660038741344,29.9694577846493,0.8199993918482538
X238,-10.8739628861191,40.3862880732052,29.5123251870861,0.8200377966616931
X239,-0.437117931615451,30.4043233286971,29.9672053970817,0.8199995810858239
X240,4.95797662272729,25.1296780247618,30.0876546474891,0.8199894612436249
X241,-15.7115273773138,44.849320596136,29.1377932188222,0.8200692592449544
X242,-3.41201870682737,33.3645096461662,29.9524909393388,0.820000817339878
X243,-6.21916142055373,35.9904022406765,29.7712408201228,0.8200160449875069
X244,-11.5376490450953,41.0526565981613,29.5150075530661,0.8200375713204188
